time,open,high,low,close,volume,return_interval,RV_20_min,RV_60_min,RV_240_min
2019/9/12 13:25,3956.1095,3957.7428,3955.5637,3956.5725,166569900,0.000117027,0.000891367,0.002736189,0.00583448
2019/9/12 13:30,3956.3528,3958.2409,3955.4528,3956.0026,160680400,-8.85E-05,0.00107676,0.002796298,0.005903191
2019/9/12 13:35,3955.7927,3956.766,3952.3467,3952.3467,156003900,-0.000871507,0.000642673,0.002659483,0.005838516
2019/9/12 13:40,3953.1002,3954.1936,3951.3959,3952.4903,136997500,-0.000154296,0.000938189,0.002699531,0.005853568
2019/9/12 13:45,3952.9647,3954.351,3952.1602,3952.7353,136150600,-5.80E-05,0.000964256,0.002698927,0.005874969
2019/9/12 13:50,3953.208,3953.7735,3950.7131,3950.7953,150643000,-0.000610501,0.000802709,0.002630385,0.00586498
2019/9/12 13:55,3950.8991,3952.4033,3949.8199,3950.4462,142026700,-0.000114639,0.00158709,0.00265064,0.005866953
2019/9/12 14:00,3951.1032,3955.9097,3950.0642,3953.8727,185088700,0.000700698,0.001973236,0.002576244,0.005881127
2019/9/12 14:05,3953.8859,3955.4708,3953.438,3954.7959,144486000,0.000230127,0.002400502,0.004015069,0.005888844
2019/9/12 14:10,3955.6923,3957.1496,3955.1751,3956.861,164858700,0.000295404,0.002452658,0.004071645,0.005884876
2019/9/12 14:15,3956.6093,3962.5372,3956.5149,3962.0491,262580300,0.00137392,0.002034936,0.004094688,0.005842726
2019/9/12 14:20,3961.9709,3967.3864,3961.3296,3967.3864,234408400,0.001365937,0.001585436,0.003944621,0.005693103
2019/9/12 14:25,3967.3675,3975.9311,3967.3675,3972.8711,412496300,0.001386256,0.000769421,0.003699473,0.005544242
2019/9/12 14:30,3972.8749,3973.1687,3967.6827,3970.5577,257355500,-0.000583425,0.000508975,0.003686327,0.005538522
2019/9/12 14:35,3970.321,3971.1026,3968.1877,3970.7753,235192300,0.000114417,0.000605039,0.003831107,0.005570049
2019/9/12 14:40,3970.6467,3972.586,3968.9214,3972.586,235749300,0.00048829,0.000479334,0.004062376,0.00555189
2019/9/12 14:45,3972.7578,3973.5279,3971.1965,3972.7172,286216900,-1.02E-05,0.003125118,0.004062489,0.005566283
2019/9/12 14:50,3973.0006,3973.2925,3972.0931,3972.6581,343864200,-8.62E-05,0.003209939,0.004063378,0.005619668
2019/9/12 14:55,3972.5147,3972.5147,3970.7014,3971.1382,432282300,-0.000346566,0.003501347,0.004257989,0.005649448
2019/9/12 15:00,3971.1107,3972.3799,3970.5188,3972.3799,266015300,0.000319557,0.003580037,0.004260363,0.005668192
2019/9/16 9:35,3981.3616,3982.204,3964.0722,3969.0855,1181997500,-0.003088156,0.001824206,0.002993146,0.005838486
2019/9/16 9:40,3969.1258,3972.2085,3965.9298,3966.1973,518926100,-0.000738092,0.001739609,0.00298547,0.00579209
2019/9/16 9:45,3966.0737,3966.5471,3959.578,3960.3636,459377900,-0.001440774,0.001432438,0.002657858,0.005637098
2019/9/16 9:50,3960.8305,3960.8305,3954.1769,3957.6156,421057500,-0.000812003,0.001859159,0.002842234,0.005629086
2019/9/16 9:55,3957.6415,3961.7012,3957.6415,3958.5066,345431000,0.000218566,0.001846545,0.002939593,0.005656734
2019/9/16 10:00,3959.0368,3962.2949,3957.0845,3957.0845,327421400,-0.000493247,0.00178356,0.002918781,0.005950243
2019/9/16 10:05,3956.9198,3961.3186,3956.3048,3961.0748,288158100,0.001049508,0.001954267,0.002810492,0.006000464
2019/9/16 10:10,3961.2559,3967.357,3961.0039,3966.9509,280349200,0.001436643,0.001370238,0.002574881,0.005868541
2019/9/16 10:15,3967.2566,3970.4477,3967.2486,3967.3837,280294800,3.20E-05,0.001490458,0.002727615,0.005868605
2019/9/16 10:20,3966.7578,3968.5654,3965.9999,3966.2777,246214900,-0.000121038,0.001644903,0.00273525,0.005918923
2019/9/16 10:25,3965.5675,3970.8631,3964.4044,3970.8012,246790200,0.001318916,0.001092323,0.002397281,0.005819288
2019/9/16 10:30,3970.492,3971.1945,3968.4107,3969.1035,238299400,-0.000349766,0.001656583,0.002378445,0.005821099
2019/9/16 10:35,3968.36,3968.6804,3965.9371,3966.03,184474100,-0.000587317,0.001734939,0.002611484,0.005882032
2019/9/16 10:40,3965.462,3965.674,3962.5776,3962.6621,188125100,-0.000706321,0.001622496,0.002554193,0.005944804
2019/9/16 10:45,3962.3301,3962.3301,3959.9998,3960.4427,185622600,-0.000476449,0.001698982,0.002531939,0.005926019
2019/9/16 10:50,3960.5455,3960.8548,3955.1816,3955.4254,197356300,-0.001293613,0.001417106,0.00218189,0.005791009
2019/9/16 10:55,3955.383,3959.3723,3955.0938,3958.4752,149290000,0.000781465,0.00148607,0.002055994,0.005741781
2019/9/16 11:00,3958.506,3959.8853,3957.6947,3959.8853,134016300,0.000348379,0.001464034,0.002218128,0.005732713
2019/9/16 11:05,3960.2585,3963.0062,3959.9982,3963.0062,125847500,0.000693578,0.001291219,0.002106933,0.005694697
2019/9/16 11:10,3962.7922,3966.3273,3962.7404,3966.3273,112115400,0.000891675,0.000951074,0.001960582,0.005626029
2019/9/16 11:15,3966.3587,3966.4977,3962.7712,3962.7886,114325400,-0.0009005,0.001265476,0.001813105,0.005558431
2019/9/16 11:20,3963.2329,3964.538,3961.9175,3964.1739,122474800,0.000237404,0.001322124,0.001867199,0.005631336
2019/9/16 11:25,3964.2853,3965.2748,3963.9109,3964.5628,94449500,7.00E-05,0.001362693,0.001875584,0.005660644
2019/9/16 11:30,3964.6836,3965.3971,3964.0781,3965.3971,80603000,0.000179948,0.001359379,0.002035418,0.005700735
2019/9/16 13:05,3966.0455,3966.5975,3961.1785,3961.1785,215828700,-0.001227921,0.000645969,0.001667011,0.005596462
2019/9/16 13:10,3961.6922,3961.6922,3959.7108,3959.9079,131750300,-0.00045049,0.00101424,0.001617573,0.005669607
2019/9/16 13:15,3960.0754,3960.8,3958.4687,3958.7396,121476800,-0.000337374,0.00095655,0.001973843,0.005665204
2019/9/16 13:20,3958.5721,3959.4467,3957.7954,3957.9671,131109500,-0.000152845,0.001044715,0.002003111,0.005673262
2019/9/16 13:25,3957.8696,3958.5494,3956.7704,3956.7704,136540200,-0.000277764,0.00112634,0.00204553,0.005666498
2019/9/16 13:30,3956.9358,3960.5674,3956.8304,3960.5082,132140200,0.000902413,0.000842459,0.001909671,0.005709788
2019/9/16 13:35,3960.268,3961.0132,3959.6052,3960.3123,156569000,1.12E-05,0.000863653,0.002002505,0.005744153
2019/9/16 13:40,3960.4765,3962.504,3960.4765,3962.2472,159192700,0.000446993,0.001097081,0.001961298,0.005727019
2019/9/16 13:45,3962.3628,3962.6522,3960.19,3960.3649,132329100,-0.000504347,0.001045471,0.001937124,0.005914476
2019/9/16 13:50,3960.296,3962.3955,3960.0317,3962.2981,137191400,0.000505415,0.00093708,0.002025242,0.006058516
2019/9/16 13:55,3962.2042,3964.5441,3962.1656,3962.959,138926300,0.000190482,0.00149505,0.00212627,0.006098853
2019/9/16 14:00,3963.3261,3963.3261,3959.7462,3960.1137,149774200,-0.00081086,0.00131051,0.002043962,0.006063093
2019/9/16 14:05,3960.2197,3960.3978,3958.3658,3958.7183,144618500,-0.000379192,0.001350016,0.003940839,0.006253442
2019/9/16 14:10,3958.9938,3959.3388,3958.1966,3958.1966,142072400,-0.000201385,0.001434917,0.003936348,0.006263656
2019/9/16 14:15,3958.2915,3958.8939,3953.1458,3953.6219,230041600,-0.001180397,0.001014374,0.003795509,0.006197259
2019/9/16 14:20,3953.368,3954.8462,3951.4005,3954.8462,246107500,0.000373839,0.000962115,0.003851651,0.006435913
2019/9/16 14:25,3954.9338,3955.8875,3952.3925,3952.9612,184515700,-0.000498894,0.00091482,0.003866022,0.006426521
2019/9/16 14:30,3952.7251,3953.634,3950.2752,3950.6453,231312300,-0.000526307,0.00107912,0.00428009,0.006409916
2019/9/16 14:35,3949.609,3949.7969,3946.9656,3947.2291,314641200,-0.000602748,0.001121113,0.00443368,0.006816199
2019/9/16 14:40,3946.9809,3947.7347,3943.3734,3947.7347,283657900,0.000190963,0.001238822,0.004485442,0.006818611
2019/9/16 14:45,3947.9255,3949.8973,3947.9255,3949.5056,245860800,0.000400155,0.003587586,0.004467756,0.007055663
2019/9/16 14:50,3949.658,3953.1632,3949.658,3952.7303,230415000,0.000777562,0.003503048,0.004468112,0.00717073
2019/9/16 14:55,3952.4147,3955.8789,3952.4147,3955.0837,294530000,0.000675055,0.003481385,0.004480884,0.007142614
2019/9/16 15:00,3955.4974,3957.7154,3954.6779,3957.7154,212361200,0.000560581,0.003517793,0.004461781,0.007152164
2019/9/17 9:35,3947.1577,3947.1577,3933.7137,3933.7971,687861700,-0.003390608,0.00111286,0.003077224,0.0063105
2019/9/17 9:40,3934.0914,3937.9326,3932.843,3933.8084,458623300,-7.19E-05,0.002209824,0.003271914,0.006453746
2019/9/17 9:45,3933.6866,3933.6866,3929.1812,3931.5169,458180800,-0.000551721,0.002506108,0.003225683,0.006461229
2019/9/17 9:50,3931.9005,3933.171,3928.1613,3928.9355,329984500,-0.000754373,0.002491915,0.00315079,0.006473598
2019/9/17 9:55,3929.0436,3931.4011,3927.4871,3931.4011,295968100,0.000599839,0.00241901,0.0031001,0.006561079
2019/9/17 10:00,3931.1905,3931.5062,3923.5226,3923.6871,312447800,-0.001910508,0.001676113,0.002444974,0.006331131
2019/9/17 10:05,3923.5441,3928.6656,3923.2518,3928.6656,305012200,0.001304474,0.00129526,0.00207915,0.006195364
2019/9/17 10:10,3928.8021,3931.576,3928.4676,3931.576,235276200,0.000705793,0.001150206,0.001960215,0.006222531
2019/9/17 10:15,3931.4737,3934.3194,3931.454,3931.6393,229904600,4.21E-05,0.001542479,0.001973706,0.00622604
2019/9/17 10:20,3931.5997,3931.5997,3927.7449,3928.5358,267428200,-0.000779605,0.001735726,0.00203958,0.006271882
2019/9/17 10:25,3928.4181,3931.6878,3926.4968,3931.3851,290546000,0.000754981,0.001564211,0.001981348,0.006288938
2019/9/17 10:30,3932.0864,3934.7373,3932.0864,3933.5758,179701100,0.000378709,0.001547533,0.002066441,0.006277731
2019/9/17 10:35,3933.4371,3933.6804,3928.9873,3929.3932,217029600,-0.001028612,0.001174636,0.001882002,0.006443152
2019/9/17 10:40,3929.3792,3929.3792,3925.0038,3925.0038,264704000,-0.00111413,0.000394715,0.001824186,0.006403123
2019/9/17 10:45,3924.9716,3927.5113,3924.5829,3924.7231,217645800,-6.33E-05,0.000445431,0.001840532,0.006406283
2019/9/17 10:50,3924.3442,3926.2725,3923.3755,3925.5316,182637000,0.000302527,0.000352998,0.001846824,0.006399138
2019/9/17 10:55,3926.2122,3927.2936,3922.0963,3927.026,205559200,0.000207252,0.000369461,0.001835281,0.00659937
2019/9/17 11:00,3926.9125,3927.3135,3925.418,3926.3958,128862800,-0.000131588,0.000995662,0.002158186,0.006615712
2019/9/17 11:05,3926.1938,3927.1124,3925.1949,3927.0416,120637500,0.000215911,0.001131624,0.002237162,0.006614083
2019/9/17 11:10,3927.7473,3930.0045,3927.3633,3928.2702,123068400,0.000133121,0.001323145,0.002233927,0.006622705
2019/9/17 11:15,3928.3281,3929.9971,3927.8125,3929.2482,102766800,0.000234194,0.001423258,0.002715185,0.006746153
2019/9/17 11:20,3928.8342,3928.8342,3925.1668,3925.1668,112804600,-0.000933894,0.001476655,0.002912062,0.006682365
2019/9/17 11:25,3925.0522,3925.4109,3922.7507,3922.7782,125064900,-0.000579523,0.001381512,0.002944643,0.006660315
2019/9/17 11:30,3923.0804,3923.2408,3919.7357,3920.3412,114228200,-0.000698471,0.001239128,0.002899249,0.0066271
2019/9/17 13:05,3918.0364,3920.0487,3915.7076,3915.787,274675600,-0.000574279,0.001098222,0.003250243,0.006613535
2019/9/17 13:10,3915.7881,3917.5608,3911.5843,3911.8218,200694000,-0.001013413,0.00121898,0.003115362,0.006576971
2019/9/17 13:15,3911.3727,3912.2735,3909.1644,3910.384,226592400,-0.000252808,0.001347497,0.003194924,0.006574321
2019/9/17 13:20,3910.5111,3910.9519,3909.1014,3909.1868,176281300,-0.000338709,0.001305481,0.003639716,0.006578731
2019/9/17 13:25,3908.7763,3912.6071,3906.9411,3908.8593,249198800,2.12E-05,0.002034816,0.003657207,0.00659453
2019/9/17 13:30,3909.1073,3909.5698,3902.5472,3904.6411,234607500,-0.001143165,0.002194011,0.00348313,0.00651277
2019/9/17 13:35,3904.9553,3907.7926,3904.2172,3907.4064,281862400,0.000627493,0.002224096,0.004180347,0.006484348
2019/9/17 13:40,3907.7373,3909.2747,3906.9326,3907.5143,159722200,-5.71E-05,0.002272868,0.004188244,0.006487238
2019/9/17 13:45,3907.4002,3908.1004,3901.2141,3901.3056,185967100,-0.001560976,0.002284187,0.004307412,0.006347469
2019/9/17 13:50,3901.1577,3901.1577,3895.4144,3895.6721,274966900,-0.001407136,0.001845505,0.004337667,0.006205744
2019/9/17 13:55,3895.5499,3898.383,3895.5499,3898.378,202846100,0.000725719,0.001856122,0.004282751,0.006163575
2019/9/17 14:00,3898.2349,3898.901,3896.3962,3896.3962,164265500,-0.000471786,0.002525337,0.004309308,0.006183533
2019/9/17 14:05,3896.7918,3896.7918,3888.5271,3890.6498,303067000,-0.001577412,0.00200429,0.004030768,0.005980579
2019/9/17 14:10,3890.9897,3892.8615,3890.9693,3892.5868,203213500,0.000410377,0.001978035,0.004232291,0.00597665
2019/9/17 14:15,3893.0713,3899.5448,3892.5844,3896.0012,207748400,0.00075231,0.003013886,0.00421276,0.0059483
2019/9/17 14:20,3896.5365,3896.8884,3889.1223,3889.6218,182771900,-0.001776152,0.002449109,0.003914295,0.005695441
2019/9/17 14:25,3889.1037,3890.6854,3887.2994,3890.4958,195727400,0.000357885,0.003052722,0.004085795,0.005858718
2019/9/17 14:30,3890.6283,3891.9173,3888.4928,3889.6453,181665500,-0.00025269,0.003390699,0.004161173,0.005857314
2019/9/17 14:35,3889.3412,3890.3271,3879.5062,3880.0367,287557400,-0.002395174,0.00241107,0.003402863,0.005407914
2019/9/17 14:40,3880.5102,3882.4908,3879.4852,3881.5322,285080900,0.000263333,0.002488911,0.003513636,0.005423501
2019/9/17 14:45,3881.7803,3888.9961,3881.7803,3888.9961,227523400,0.001857164,0.001706108,0.002990322,0.005103741
2019/9/17 14:50,3888.7721,3895.355,3888.7721,3894.5987,234069800,0.001497192,0.001582031,0.00280734,0.004881842
2019/9/17 14:55,3894.5392,3894.9439,3893.167,3893.6404,262677200,-0.000230811,0.001688366,0.002934642,0.004898929
2019/9/17 15:00,3893.8342,3894.3531,3891.2208,3891.2208,200706200,-0.000671389,0.001768867,0.002857261,0.004854677
2019/9/18 9:35,3902.9947,3908.8146,3902.5109,3904.5813,557893400,0.000406426,0.002112772,0.003340824,0.005993501
2019/9/18 9:40,3905.3926,3913.4183,3905.0751,3910.6845,302129600,0.001354107,0.001820906,0.003170892,0.006103244
2019/9/18 9:45,3910.9446,3910.9446,3906.1982,3908.4687,274832100,-0.00063327,0.001707523,0.003114165,0.006173066
2019/9/18 9:50,3908.5223,3908.5223,3903.571,3905.1864,258502200,-0.000853858,0.001738409,0.002994824,0.006242847
2019/9/18 9:55,3905.727,3910.5136,3905.727,3910.5136,214778800,0.001224783,0.001251967,0.003180337,0.006121524
2019/9/18 10:00,3910.6991,3916.1501,3910.6991,3913.9383,232193400,0.000827949,0.001436188,0.003108428,0.006383079
2019/9/18 10:05,3913.6554,3913.9343,3910.5813,3913.5338,174729000,-3.11E-05,0.001686982,0.003112301,0.006441001
2019/9/18 10:10,3913.4511,3913.555,3909.71,3909.8756,192511900,-0.000914061,0.001418795,0.002997127,0.00659758
2019/9/18 10:15,3909.6951,3909.6951,3907.6445,3908.8617,189724500,-0.000213185,0.002264924,0.003262289,0.006680811
2019/9/18 10:20,3908.686,3909.2785,3903.0043,3904.4411,253601800,-0.001086607,0.002162457,0.003078536,0.006594012
2019/9/18 10:25,3904.562,3908.2779,3903.15,3908.0213,179420900,0.000885571,0.001984056,0.002955468,0.006603881
2019/9/18 10:30,3907.6615,3908.8958,3907.1564,3907.86,145834500,5.08E-05,0.001983412,0.002962893,0.006718354
2019/9/18 10:35,3907.8436,3914.7991,3907.8436,3914.7991,173261100,0.0017783,0.001848578,0.002401369,0.006480943
2019/9/18 10:40,3914.4172,3915.2967,3910.7129,3911.0809,145524300,-0.000852674,0.001709816,0.002363097,0.006424642
2019/9/18 10:45,3910.6316,3912.3426,3910.6235,3911.4566,101536300,0.000210941,0.001704122,0.002359826,0.006533978
2019/9/18 10:50,3911.3914,3911.41,3910.0165,3911.41,110622200,4.76E-06,0.001742374,0.00239614,0.006538034
2019/9/18 10:55,3911.6635,3918.0312,3911.39,3918.0312,140148000,0.001626552,0.00144755,0.001817801,0.006332768
2019/9/18 11:00,3917.752,3919.8788,3917.6577,3919.6447,127369400,0.000482992,0.001370289,0.001818322,0.006409729
2019/9/18 11:05,3919.6167,3923.1462,3919.1077,3920.2372,202181700,0.000158294,0.001376328,0.001818125,0.006412226
2019/9/18 11:10,3920.6053,3920.7459,3918.6879,3919.1819,115871500,-0.000363122,0.00134497,0.001792891,0.006402371
2019/9/18 11:15,3919.2075,3919.6274,3914.093,3914.093,124908200,-0.001305835,0.000503912,0.001466973,0.006303885
2019/9/18 11:20,3914.1463,3914.8155,3913.2501,3913.6579,109851900,-0.000124786,0.000884909,0.001528843,0.006314964
2019/9/18 11:25,3913.8019,3914.3192,3911.9456,3913.0033,104279400,-0.000204068,0.000877764,0.001516836,0.006337338
2019/9/18 11:30,3913.0026,3914.0097,3912.0431,3913.8467,67171000,0.000215693,0.000946929,0.001650232,0.006333713
2019/9/18 13:05,3914.4036,3916.7928,3911.1993,3912.8869,165261100,-0.000387542,0.000977277,0.001610141,0.00645521
2019/9/18 13:10,3912.3226,3913.0112,3909.1402,3909.4362,124314200,-0.000738044,0.000803454,0.001472844,0.006412968
2019/9/18 13:15,3909.67,3909.67,3907.6312,3909.0037,136710400,-0.000170438,0.000800519,0.001538872,0.006436358
2019/9/18 13:20,3908.8893,3910.5924,3908.6037,3910.5142,138492800,0.000415607,0.000713327,0.001551091,0.006423347
2019/9/18 13:25,3910.5952,3911.315,3908.8096,3908.8096,114619400,-0.00045671,0.000971088,0.002052295,0.006432533
2019/9/18 13:30,3909.1576,3911.2,3908.348,3911.0538,127181200,0.000484949,0.000953289,0.002006027,0.006421592
2019/9/18 13:35,3911.4073,3913.087,3910.6961,3912.0176,140497100,0.000156019,0.000943129,0.002161957,0.00645677
2019/9/18 13:40,3911.618,3912.4612,3910.0709,3910.8286,125271800,-0.000201829,0.001147935,0.002207147,0.006453767
2019/9/18 13:45,3911.1266,3914.2635,3910.6523,3914.2635,140323700,0.000801724,0.000833349,0.00207644,0.006405113
2019/9/18 13:50,3914.3815,3914.3815,3910.2825,3912.6273,153256900,-0.000448243,0.000784203,0.002033834,0.006430416
2019/9/18 13:55,3913.3453,3914.0095,3911.7078,3913.6241,145012100,7.12E-05,0.000915317,0.002086097,0.006430294
2019/9/18 14:00,3913.7704,3917.2269,3913.2673,3916.4516,165924200,0.000684834,0.000761113,0.001975335,0.006519737
2019/9/18 14:05,3916.3142,3916.8608,3915.1024,3916.8608,131857800,0.00013956,0.001604503,0.004049915,0.006520407
2019/9/18 14:10,3916.4832,3916.7435,3914.5129,3915.1187,137474600,-0.00034846,0.001581268,0.004409255,0.006517138
2019/9/18 14:15,3915.3201,3918.9366,3915.1738,3917.1897,151519800,0.000477395,0.001716613,0.004524578,0.006526468
2019/9/18 14:20,3917.7433,3917.7433,3914.3344,3915.9463,130734200,-0.000458788,0.00172466,0.004675125,0.006515598
2019/9/18 14:25,3916.3422,3916.3422,3910.7874,3910.7874,164697600,-0.001419371,0.001021126,0.004454458,0.006366689
2019/9/18 14:30,3910.9059,3911.2567,3909.614,3910.0545,146025200,-0.000217723,0.001010494,0.004873493,0.006379674
2019/9/18 14:35,3910.4774,3910.5271,3905.2116,3907.2677,193764300,-0.000821132,0.00075315,0.004880618,0.00632665
2019/9/18 14:40,3907.6621,3908.1036,3905.4314,3905.7555,160264900,-0.000488032,0.000590089,0.005143864,0.006324112
2019/9/18 14:45,3905.8618,3908.1194,3905.4365,3906.9863,170108100,0.000287859,0.003575568,0.005246628,0.006418539
2019/9/18 14:50,3907.3838,3907.3838,3904.2133,3906.7562,227217800,-0.000160632,0.00398999,0.005246882,0.006422019
2019/9/18 14:55,3906.5416,3909.8248,3906.5416,3908.376,249495400,0.000469461,0.004117987,0.005312614,0.006429502
2019/9/18 15:00,3909.5427,3910.0943,3907.5799,3910.0837,166713500,0.00013837,0.00430513,0.005452737,0.006438687
2019/9/19 9:35,3923.9631,3924.1105,3909.9928,3910.1036,603916400,-0.003538268,0.002452512,0.004152311,0.00555541
2019/9/19 9:40,3910.108,3917.3064,3909.9656,3917.0662,321016700,0.00177796,0.002609562,0.003752466,0.005318303
2019/9/19 9:45,3917.0111,3917.9302,3911.6491,3912.6199,299011800,-0.001121688,0.00250906,0.003779437,0.005510235
2019/9/19 9:50,3913.1814,3917.1707,3907.7402,3908.2417,294311000,-0.001263121,0.002752634,0.003569555,0.005670631
2019/9/19 9:55,3908.8908,3911.2268,3907.8323,3908.8758,299383600,-3.84E-06,0.002954252,0.003570076,0.005670978
2019/9/19 10:00,3909.2555,3909.4125,3900.5745,3901.4877,304774200,-0.001989005,0.002190875,0.003162791,0.005311301
2019/9/19 10:05,3901.4385,3905.7434,3897.0666,3898.0753,283976900,-0.000862413,0.0022295,0.003052307,0.005386662
2019/9/19 10:10,3897.7718,3905.4058,3897.5304,3904.3888,211754500,0.001696197,0.001902945,0.002538712,0.005178105
2019/9/19 10:15,3904.4159,3910.0411,3904.1149,3908.6063,193589700,0.001072671,0.001580908,0.002397551,0.005135012
2019/9/19 10:20,3908.2749,3909.1455,3907.3501,3907.6155,144089600,-0.000168733,0.001572022,0.002423871,0.005133235
2019/9/19 10:25,3908.4502,3912.6188,3908.4343,3912.1896,190633800,0.00095629,0.001737266,0.002298999,0.005058797
2019/9/19 10:30,3911.6817,3916.5194,3911.6817,3916.5194,177606600,0.001235967,0.001242389,0.00193865,0.004928022
2019/9/19 10:35,3916.1612,3917.8014,3914.1538,3915.4979,173377500,-0.000169389,0.001232303,0.002331025,0.005072774
2019/9/19 10:40,3915.6419,3916.6443,3915.1356,3915.7253,120074400,2.13E-05,0.001652895,0.002331172,0.005073347
2019/9/19 10:45,3915.9044,3915.9228,3910.4798,3911.1735,135889800,-0.001208855,0.001152309,0.002074277,0.004965714
2019/9/19 10:50,3911.2819,3912.2651,3911.0883,3912.1829,97754900,0.000230333,0.001131516,0.002062761,0.005000774
2019/9/19 10:55,3911.7844,3913.7651,3911.2309,3912.0234,107158200,6.11E-05,0.001315452,0.00213961,0.005024595
2019/9/19 11:00,3911.9228,3916.2353,3911.6609,3916.2353,114797900,0.001101792,0.000819657,0.001859708,0.004907924
2019/9/19 11:05,3916.3404,3918.666,3914.9749,3915.4048,137407900,-0.000238925,0.000969273,0.001969469,0.004980633
2019/9/19 11:10,3915.598,3916.0825,3914.5111,3915.8901,126452900,7.46E-05,0.000966699,0.001968556,0.004980222
2019/9/19 11:15,3916.2002,3916.7075,3912.8226,3913.5629,119271100,-0.00067366,0.001478071,0.001854325,0.005007873
2019/9/19 11:20,3913.7977,3913.8523,3912.1031,3912.2553,98167800,-0.000394171,0.001424943,0.001951626,0.005063464
2019/9/19 11:25,3912.6265,3912.6265,3910.0139,3910.3975,89145700,-0.000569856,0.001426646,0.001867515,0.005105784
2019/9/19 11:30,3910.5501,3910.6813,3909.3735,3910.6445,67034400,2.41E-05,0.001428337,0.002261485,0.005106094
2019/9/19 13:05,3910.6218,3910.9332,3905.154,3905.5203,171520900,-0.001305376,0.00081414,0.001854326,0.004989846
2019/9/19 13:10,3905.2502,3907.0728,3905.2339,3905.382,126210800,3.37E-05,0.000869605,0.00187515,0.004999543
2019/9/19 13:15,3905.3338,3907.6248,3905.2801,3907.5765,137221700,0.000574101,0.000950788,0.001880481,0.004978855
2019/9/19 13:20,3907.4092,3908.4641,3907.4092,3907.6966,123814100,7.35E-05,0.000948977,0.001897237,0.005089942
2019/9/19 13:25,3907.2566,3907.7079,3904.3892,3905.024,191061300,-0.000571562,0.000768767,0.001835528,0.005086491
2019/9/19 13:30,3904.5768,3905.2673,3902.8822,3903.3765,132207700,-0.000307456,0.001011022,0.001867498,0.005081837
2019/9/19 13:35,3902.9847,3905.7199,3902.9847,3905.6823,118351100,0.000690925,0.000740468,0.001735131,0.005035624
2019/9/19 13:40,3905.6484,3907.5195,3905.5773,3905.8217,130301300,4.44E-05,0.001474317,0.001792982,0.005335459
2019/9/19 13:45,3905.6997,3906.676,3905.2637,3906.2109,101267600,0.000130877,0.001478072,0.002117492,0.005345721
2019/9/19 13:50,3906.3349,3909.6908,3906.0927,3909.1682,118395300,0.000725046,0.00131826,0.002007129,0.005424321
2019/9/19 13:55,3909.1764,3910.7871,3908.9317,3909.4078,109397000,5.92E-05,0.001443578,0.002083655,0.005475204
2019/9/19 14:00,3909.6238,3914.7782,3909.6005,3914.6143,129068800,0.001275652,0.000724804,0.00168869,0.005340916
2019/9/19 14:05,3914.6679,3915.3549,3912.1676,3914.0104,161750400,-0.000167972,0.000770365,0.00217915,0.005343061
2019/9/19 14:10,3914.0484,3915.8619,3912.9498,3912.9498,159260200,-0.000280721,0.000852978,0.002291897,0.005367349
2019/9/19 14:15,3912.5569,3914.871,3912.2763,3914.871,147024100,0.00059128,0.000615199,0.00287049,0.005344492
2019/9/19 14:20,3914.753,3916.9724,3914.5507,3915.7793,178169500,0.000262128,0.000718214,0.003399977,0.005338668
2019/9/19 14:25,3915.8982,3917.8935,3915.5675,3917.1138,167202400,0.000310379,0.001305991,0.003386363,0.005346921
2019/9/19 14:30,3917.2415,3917.6594,3913.826,3915.4344,168733000,-0.000461426,0.001250274,0.003355683,0.005354473
2019/9/19 14:35,3914.8672,3916.3123,3913.7982,3914.9556,153547800,2.26E-05,0.001370851,0.003579114,0.005389685
2019/9/19 14:40,3914.719,3916.5729,3914.0512,3916.4965,168848700,0.000453953,0.001345549,0.00364386,0.005377709
2019/9/19 14:45,3916.7573,3921.2742,3916.7176,3921.2017,262646600,0.001134071,0.001565126,0.003563397,0.005259296
2019/9/19 14:50,3921.1754,3922.412,3918.6545,3920.1345,258965600,-0.000265491,0.001721057,0.003554931,0.005252772
2019/9/19 14:55,3920.0995,3922.561,3920.0995,3922.3057,272599500,0.000562634,0.002445815,0.003532251,0.005313987
2019/9/19 15:00,3922.9282,3924.3823,3922.3838,3924.3823,200261100,0.000370598,0.003038669,0.003544156,0.005311682
2019/9/20 9:35,3933.4594,3934.6517,3927.6983,3928.0054,716773800,-0.001387528,0.002704111,0.00348025,0.008364175
2019/9/20 9:40,3927.3486,3932.1652,3926.9654,3930.3482,340400200,0.000763481,0.002595262,0.003396396,0.008718494
2019/9/20 9:45,3929.58,3936.7644,3928.797,3936.7644,335743500,0.001826618,0.002224593,0.002929124,0.008577965
2019/9/20 9:50,3936.5224,3936.7835,3929.0519,3929.2824,308614800,-0.00184088,0.001494559,0.002365039,0.008382514
2019/9/20 9:55,3928.4964,3929.1967,3925.57,3928.2497,266423100,-6.28E-05,0.001713464,0.002414956,0.008949045
2019/9/20 10:00,3927.2448,3929.6652,3925.9048,3927.5508,256160200,7.79E-05,0.001714676,0.002425087,0.008972102
2019/9/20 10:05,3926.07,3930.9609,3924.9513,3930.9609,235140600,0.001244974,0.00124337,0.002259903,0.008942744
2019/9/20 10:10,3930.9608,3935.8968,3930.122,3934.1887,238565700,0.000820811,0.001045863,0.002105921,0.008946065
